0.14257640000000027,0
0.06015349999999997,0.1481481481481481
0.011607600000000051,0.6666666666666666
0.013043799999999939,0.01818181818181818
0.011958899999999995,0.037037037037037035
0.01678349999999984,0
0.014997200000000044,0.5652173913043478
0.015506900000000101,0.06818181818181818
0.01100779999999979,0.7472527472527473
0.011532999999999571,0
0.015715699999999888,0.058823529411764705
0.014027100000000292,0.6990291262135921
0.01454489999999975,0.17821782178217818
0.011504999999999654,0.03571428571428571
0.01210369999999994,0.5454545454545454
0.010259299999999971,0.08080808080808081
0.012481299999999695,0
0.010286699999999982,0
0.014448200000000355,0.49090909090909085
0.014947300000000219,0.8266666666666667
0.015266599999999908,0.08333333333333331
0.016580100000000098,0.13636363636363635
0.01570999999999989,0
0.028292699999999726,0.9610389610389611
0.02138320000000027,0
0.0151119000000004,0.03076923076923077
0.010979299999999803,0
0.010806800000000116,0.07058823529411765
0.01915010000000006,0.8307692307692308
0.016598199999999785,0.022727272727272724
0.018829999999999902,0.963855421686747
0.013074599999999936,0.14705882352941174
0.031784500000000104,0.8484848484848485
0.01620729999999959,0.08695652173913045
0.0169416,0
0.01393439999999968,0.018691588785046728
0.01044899999999993,0.336283185840708
0.02521439999999986,0.01639344262295082
0.011994499999999686,0.617283950617284
0.026069800000000143,0.013245033112582781
0.012850099999999642,0.023529411764705885
0.017130100000000148,0.02564102564102564
0.027267300000000105,0.1481481481481481
0.015439199999999875,0.6666666666666666
0.015079199999999737,0.01818181818181818
0.01340819999999976,0.037037037037037035
0.016760500000000178,0
0.014969900000000091,0.5652173913043478
0.011336099999999849,0.06818181818181818
0.01776409999999995,0.7472527472527473
0.011321399999999926,0
0.009193100000000065,0.058823529411764705
0.013515900000000247,0.6990291262135921
0.011547799999999775,0.17821782178217818
0.011489500000000152,0.03571428571428571
0.012366600000000005,0.5454545454545454
0.012405199999999894,0.08080808080808081
0.015100900000000195,0
0.010535200000000078,0
0.030395099999999786,0.49090909090909085
0.019294499999999992,0.8266666666666667
0.02124579999999998,0.08333333333333331
0.021123300000000178,0.13636363636363635
0.018344499999999986,0
0.018035000000000245,0.9610389610389611
0.02546769999999965,0
0.016478000000000215,0.03076923076923077
0.013756900000000183,0
0.012522199999999817,0.07058823529411765
0.01748100000000008,0.8307692307692308
0.018503500000000006,0.022727272727272724
0.016055000000000152,0.963855421686747
0.010415800000000086,0.14705882352941174
0.01584170000000018,0.8484848484848485
0.014785799999999849,0.08695652173913045
0.013420600000000338,0
0.012006799999999984,0.018691588785046728
0.013977999999999824,0.336283185840708
0.015357500000000357,0.01639344262295082
0.009778599999999749,0.617283950617284
0.011723599999999834,0.013245033112582781
0.013794500000000376,0.023529411764705885
0.02478390000000008,0.02564102564102564
0.010951899999999792,0
0.02582709999999988,0.2686567164179105
0.008423099999999906,0
0.017681700000000244,0
0.011668899999999649,0
0.016638599999999837,0
0.01408290000000001,0
0.011974200000000046,0.13793103448275862
0.013577800000000195,0
0.015116300000000304,0
0.02262379999999986,0.02197802197802198
0.015446000000000293,0.9599999999999999
0.018333300000000108,0
0.014396899999999935,0
0.012176600000000093,0
0.01618990000000009,0
0.015806200000000104,0
0.01204559999999999,0.02666666666666667
0.011415500000000023,0
0.014635800000000199,0.15384615384615383
0.013567600000000013,0.1981981981981982
0.013844900000000049,0.1411764705882353
0.018218399999999857,0.02
0.01273970000000002,0.15384615384615383
0.013229799999999958,0.02150537634408602
0.011417400000000022,0.11428571428571428
0.009454900000000155,0.14285714285714282
0.01740800000000009,0.156479217603912
0.011577099999999785,0
0.007772399999999902,0
0.01697740000000003,0.3283582089552239
0.01990729999999985,0
0.017269599999999663,0
0.01263840000000016,0
0.016071900000000028,0.02564102564102564
0.014514799999999717,0.4380952380952381
0.013969900000000202,0.02777777777777778
0.030015699999999867,0.180327868852459
0.014497399999999772,0.6407766990291262
0.010870099999999994,0.011695906432748537
0.00967460000000031,0
0.012927600000000261,0.525
0.011107699999999276,0
0.009808399999999828,0
0.015448899999999988,0
0.014886600000000527,0.27027027027027034
0.01319569999999981,0.0909090909090909
0.012258000000000102,0.03125
0.017333599999999727,0.024390243902439025
0.014563700000000068,0
0.02431869999999936,0
0.016451099999999386,0.19704433497536944
0.011017499999999458,0
0.012861199999999684,0.022471910112359546
0.011715099999999978,0
0.018540799999999358,0
0.009277599999999886,0
0.010155000000000136,0
0.015083599999999642,0
0.015233299999999339,0
0.016008300000000197,0.58
0.011180999999999663,0.25
0.014703099999999303,0.017857142857142856
0.020599600000000606,0.1651376146788991
0.011061399999999999,0
0.01242459999999923,0
0.015241200000000177,0.019417475728155338
0.01991809999999994,0.05940594059405941
0.010677199999999942,0.031746031746031744
0.009451699999999619,0
0.013559499999999503,0.2173913043478261
0.016612799999999872,0.02150537634408602
0.023245300000000135,0.01834862385321101
0.013492199999999954,0.018348623853211007
0.011681500000000788,0.038461538461538464
0.015373399999999648,0.018018018018018018
0.01245260000000048,0
0.020718399999999804,0
